Signal1,Signal2
206,142
113,81
143,191
50,110
53,161
40,85
128,0
184,74
125,68
239,75
117,96
185,132
80,113
10,188
3,94
110,81
141,96
125,87
35,165
241,9
93,108
119,24
184,131
149,111
90,103
121,19
179,154
178,78
107,101
123,40
158,166
202,86
93,111
122,0
213,128
60,112
120,92
82,110
239,77
28,114
127,66
34,261
210,74
92,99
113,87
208,147
74,108
115,104
122,102
176,155
186,83
101,116
124,40
150,172
212,73
94,97
114,77
217,133
76,93
125,142
86,95
247,7
94,100
121,18
197,158
155,106
91,89
119,74
209,153
90,133
119,117
103,59
199,153
105,126
99,99
109,78
224,136
60,89
124,99
18,170
243,0
103,121
125,48
150,171
215,51
91,102
122,28
195,115
167,100
83,118
125,39
184,152
189,69
101,119
126,57
149,177
205,68
96,105
123,14
191,153
160,90
111,96
123,159
181,164
195,85
105,112
125,60
155,172
201,66
95,101
123,30
196,141
167,112
91,115
124,43
185,150
191,80
105,119
121,46
161,182
216,61
99,108
124,8
179,203
18,58
106,117
99,89
258,29
26,81
121,29
184,165
146,144
126,97
97,43
164,148
85,93
119,208
91,86
263,22
60,92
122,11
191,149
162,87
112,75
123,298
178,144
189,72
104,115
125,30
154,176
205,55
96,105
124,13
192,146
159,106
85,102
124,32
187,146
193,82
103,104
126,41
156,180
208,66
99,99
111,46
225,134
73,96
126,99
24,180
251,5
101,97
125,5
223,146
69,85
124,94
17,185
242,23
18,80
127,0
221,136
56,88
125,97
0,184
189,68
106,110
123,40
164,186
209,56
95,104
122,27
205,143
158,104
90,110
123,28
196,149
188,80
108,108
124,44
160,178
194,62
96,104
121,15
192,150
155,109
89,110
124,41
193,140
186,81
108,109
125,43
171,175
202,56
97,111
123,14
202,145
151,109
94,95
120,75
217,136
93,81
131,45
40,159
255,38
52,123
126,59
116,226
235,31
77,109
125,37
179,170
194,68
103,103
126,50
152,185
219,79
96,89
114,54
216,147
88,95
126,38
29,164
253,7
96,103
121,25
199,141
161,110
83,129
124,36
189,154
193,71
106,101
126,43
164,173
204,56
98,107
120,20
205,146
153,108
89,119
124,32
185,150
188,81
107,96
127,101
159,183
205,71
98,113
122,28
192,143
155,104
93,116
123,39
187,155
188,89
110,105
125,43
169,176
202,79
99,128
123,17
207,133
153,94
113,107
123,40
184,145
185,78
111,114
124,56
165,183
206,66
98,115
125,2
223,129
64,91
126,92
13,187
249,4
103,110
126,63
156,200
211,63
94,104
123,34
193,151
174,105
81,126
125,46
177,155
191,75
105,115
125,46
153,193
216,60
97,112
123,40
193,138
171,96
111,104
125,38
182,176
188,67
104,117
125,52
153,176
216,55
94,107
123,32
199,139
170,98
114,102
124,40
